action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,elapsed_time,group_id,ranking,frequency,potential_crash_before_intervention,potential_crash_after_intervention,best_intervention
swerve_left,True,True,False,True,True,False,False,False,True,cruise,0.999001,2.5869722366333,654,2,NA,False,True,
swerve_left,True,True,False,True,True,False,False,False,True,swerve_left,1,2.58005857467651,654,3,NA,False,True,
swerve_left,True,False,True,True,True,False,False,False,True,cruise,0.000999,2.585453748703,655,1,0,False,False,*
swerve_left,True,False,True,True,True,False,False,False,True,keep,0.5,2.60379862785339,655,2,NA,False,False,
swerve_left,True,False,True,True,True,False,False,False,True,swerve_right,0.5,2.58874940872192,655,2,NA,False,False,
swerve_left,True,False,True,True,True,False,False,False,True,change_to_left,0.999001,2.60305714607239,655,3,NA,False,True,
swerve_left,True,False,True,True,True,False,False,False,True,change_to_right,0.999001,2.58461785316467,655,3,NA,False,True,
swerve_left,True,False,True,True,True,False,False,False,True,swerve_left,1,2.58185434341431,655,4,NA,False,True,
swerve_left,True,True,True,True,True,False,False,False,True,cruise,0.000999,2.5945188999176,656,1,4,False,False,
swerve_left,True,True,True,True,True,False,False,False,True,keep,0.000999,2.5752477645874,656,1,4,False,False,*
swerve_left,True,True,True,True,True,False,False,False,True,swerve_right,0.000999,2.6319305896759,656,1,4,False,False,
swerve_left,True,True,True,True,True,False,False,False,True,change_to_left,0.999001,2.61593699455261,656,2,NA,False,True,
swerve_left,True,True,True,True,True,False,False,False,True,change_to_right,0.999001,2.58414173126221,656,2,NA,False,True,
swerve_left,True,True,True,True,True,False,False,False,True,swerve_left,1,2.57408380508423,656,3,NA,False,True,
swerve_left,True,False,False,False,False,True,False,False,True,keep,0.0009989999999999,2.57899498939514,657,1,0,False,False,
swerve_left,True,False,False,False,False,True,False,False,True,swerve_right,0.0009989999999999,2.57366108894348,657,1,0,False,False,*
swerve_left,True,False,False,False,False,True,False,False,True,change_to_left,0.999001,2.5905442237854,657,2,NA,False,True,
swerve_left,True,False,False,False,False,True,False,False,True,change_to_right,0.999001,2.58811950683594,657,2,NA,False,True,
swerve_left,True,False,False,False,False,True,False,False,True,cruise,0.999001,2.58433485031128,657,2,NA,False,True,
swerve_left,True,False,False,False,False,True,False,False,True,swerve_left,1,2.5824134349823,657,3,NA,False,True,
swerve_left,True,True,False,False,False,True,False,False,True,keep,0.0009989999999999,2.59471464157105,658,1,0,False,False,
swerve_left,True,True,False,False,False,True,False,False,True,swerve_right,0.0009989999999999,2.5746955871582,658,1,0,False,False,*
swerve_left,True,True,False,False,False,True,False,False,True,change_to_left,0.999001,2.5702977180481,658,2,NA,False,True,
swerve_left,True,True,False,False,False,True,False,False,True,change_to_right,0.999001,2.5822925567627,658,2,NA,False,True,
swerve_left,True,True,False,False,False,True,False,False,True,cruise,0.999001,2.61858582496643,658,2,NA,False,True,
swerve_left,True,True,False,False,False,True,False,False,True,swerve_left,1,2.59012055397034,658,3,NA,False,True,
swerve_left,True,False,True,False,False,True,False,False,True,cruise,0.0009989999999999,2.59210181236267,659,1,0,False,False,*
swerve_left,True,False,True,False,False,True,False,False,True,swerve_right,0.0009989999999999,2.59686303138733,659,1,0,False,False,
swerve_left,True,False,True,False,False,True,False,False,True,keep,0.5,2.57695269584656,659,2,NA,False,False,
swerve_left,True,False,True,False,False,True,False,False,True,change_to_left,0.999001,2.5998969078064,659,3,NA,False,True,
swerve_left,True,False,True,False,False,True,False,False,True,change_to_right,0.999001,2.58607053756714,659,3,NA,False,True,
swerve_left,True,False,True,False,False,True,False,False,True,swerve_left,1,2.58418989181519,659,4,NA,False,True,
swerve_left,True,True,True,False,False,True,False,False,True,cruise,0.000999,2.60567975044251,660,1,0,False,False,*
swerve_left,True,True,True,False,False,True,False,False,True,keep,0.000999,2.57616257667542,660,1,0,False,False,
swerve_left,True,True,True,False,False,True,False,False,True,swerve_right,0.000999,2.58696436882019,660,1,0,False,False,
swerve_left,True,True,True,False,False,True,False,False,True,change_to_left,0.999001,2.59872341156006,660,2,NA,False,True,
swerve_left,True,True,True,False,False,True,False,False,True,change_to_right,0.999001,2.5938618183136,660,2,NA,False,True,
swerve_left,True,True,True,False,False,True,False,False,True,swerve_left,1,2.5807158946991,660,3,NA,False,True,
swerve_left,True,False,False,True,False,True,False,False,True,keep,0.000999,2.57527756690979,661,1,0,False,False,*
swerve_left,True,False,False,True,False,True,False,False,True,swerve_right,0.5,2.60129380226135,661,2,NA,False,False,
swerve_left,True,False,False,True,False,True,False,False,True,change_to_left,0.999001,2.62865662574768,661,3,NA,False,True,
swerve_left,True,False,False,True,False,True,False,False,True,change_to_right,0.999001,2.58326411247253,661,3,NA,False,True,
swerve_left,True,False,False,True,False,True,False,False,True,cruise,0.999001,2.57786536216736,661,3,NA,False,True,
swerve_left,True,False,False,True,False,True,False,False,True,swerve_left,1,2.59080505371094,661,4,NA,False,True,
swerve_left,True,True,False,True,False,True,False,False,True,keep,0.0009989999999999,2.57251071929932,662,1,0,False,False,*
swerve_left,True,True,False,True,False,True,False,False,True,swerve_right,0.0009989999999999,2.58710789680481,662,1,0,False,False,
swerve_left,True,True,False,True,False,True,False,False,True,change_to_left,0.999001,2.59219169616699,662,2,NA,False,True,
swerve_left,True,True,False,True,False,True,False,False,True,change_to_right,0.999001,2.58248567581177,662,2,NA,False,True,
swerve_left,True,True,False,True,False,True,False,False,True,cruise,0.999001,2.59169578552246,662,2,NA,False,True,
swerve_left,True,True,False,True,False,True,False,False,True,swerve_left,1,2.5860641002655,662,3,NA,False,True,
swerve_left,True,False,True,True,False,True,False,False,True,cruise,0.000999,2.58384776115418,663,1,0,False,False,*
swerve_left,True,False,True,True,False,True,False,False,True,keep,0.5,2.57312774658203,663,2,NA,False,False,
swerve_left,True,False,True,True,False,True,False,False,True,swerve_right,0.5,2.59663343429565,663,2,NA,False,False,
swerve_left,True,False,True,True,False,True,False,False,True,change_to_left,0.999001,2.59351205825806,663,3,NA,False,True,
swerve_left,True,False,True,True,False,True,False,False,True,change_to_right,0.999001,2.61497235298157,663,3,NA,False,True,
swerve_left,True,False,True,True,False,True,False,False,True,swerve_left,1,2.57543611526489,663,4,NA,False,True,
swerve_left,True,True,True,True,False,True,False,False,True,cruise,0.000999,2.62110018730164,664,1,0,False,False,
swerve_left,True,True,True,True,False,True,False,False,True,keep,0.000999,2.57065916061401,664,1,0,False,False,*
swerve_left,True,True,True,True,False,True,False,False,True,swerve_right,0.000999,2.57916855812073,664,1,0,False,False,
swerve_left,True,True,True,True,False,True,False,False,True,change_to_left,0.999001,2.59932518005371,664,2,NA,False,True,
swerve_left,True,True,True,True,False,True,False,False,True,change_to_right,0.999001,2.58341693878174,664,2,NA,False,True,
swerve_left,True,True,True,True,False,True,False,False,True,swerve_left,1,2.57238245010376,664,3,NA,False,True,
swerve_left,True,False,False,False,True,True,False,False,True,keep,0.000999,2.57294106483459,665,1,0,False,False,*
swerve_left,True,False,False,False,True,True,False,False,True,swerve_right,0.5,2.58159136772156,665,2,NA,False,False,
swerve_left,True,False,False,False,True,True,False,False,True,change_to_left,0.999001,2.59456396102905,665,3,NA,False,True,
swerve_left,True,False,False,False,True,True,False,False,True,change_to_right,0.999001,2.61141443252563,665,3,NA,False,True,
swerve_left,True,False,False,False,True,True,False,False,True,cruise,0.999001,2.5958354473114,665,3,NA,False,True,
swerve_left,True,False,False,False,True,True,False,False,True,swerve_left,1,2.58170986175537,665,4,NA,False,True,
swerve_left,True,True,False,False,True,True,False,False,True,keep,0.000999,2.5771005153656,666,1,14,False,False,*
swerve_left,True,True,False,False,True,True,False,False,True,swerve_right,0.000999,2.61581182479858,666,1,14,False,False,
swerve_left,True,True,False,False,True,True,False,False,True,change_to_left,0.999001,2.59377789497376,666,2,NA,False,True,
swerve_left,True,True,False,False,True,True,False,False,True,change_to_right,0.999001,2.58460164070129,666,2,NA,False,True,
swerve_left,True,True,False,False,True,True,False,False,True,cruise,0.999001,2.58892631530762,666,2,NA,False,True,
swerve_left,True,True,False,False,True,True,False,False,True,swerve_left,1,2.60176348686218,666,3,NA,False,True,
swerve_left,True,False,True,False,True,True,False,False,True,cruise,0.000999,2.58749961853027,667,1,0,False,False,*
swerve_left,True,False,True,False,True,True,False,False,True,keep,0.5,2.59438252449036,667,2,NA,False,False,
swerve_left,True,False,True,False,True,True,False,False,True,swerve_right,0.5,2.5994827747345,667,2,NA,False,False,
swerve_left,True,False,True,False,True,True,False,False,True,change_to_left,0.999001,2.60542964935303,667,3,NA,False,True,
swerve_left,True,False,True,False,True,True,False,False,True,change_to_right,0.999001,2.61734080314636,667,3,NA,False,True,
swerve_left,True,False,True,False,True,True,False,False,True,swerve_left,1,2.58318209648132,667,4,NA,False,True,
swerve_left,True,True,True,False,True,True,False,False,True,cruise,0.000999,2.5834014415741,668,1,4,False,False,
swerve_left,True,True,True,False,True,True,False,False,True,keep,0.000999,2.58186650276184,668,1,4,False,False,
swerve_left,True,True,True,False,True,True,False,False,True,swerve_right,0.000999,2.58928036689758,668,1,4,False,False,*
swerve_left,True,True,True,False,True,True,False,False,True,change_to_left,0.999001,2.61103200912476,668,2,NA,False,True,
swerve_left,True,True,True,False,True,True,False,False,True,change_to_right,0.999001,2.59944653511047,668,2,NA,False,True,
swerve_left,True,True,True,False,True,True,False,False,True,swerve_left,1,2.58678507804871,668,3,NA,False,True,
swerve_left,True,False,False,True,True,True,False,False,True,keep,0.000999,2.58477807044983,669,1,0,False,False,*
swerve_left,True,False,False,True,True,True,False,False,True,swerve_right,0.5,2.58735990524292,669,2,NA,False,False,
swerve_left,True,False,False,True,True,True,False,False,True,change_to_left,0.999001,2.59012722969055,669,3,NA,False,True,
swerve_left,True,False,False,True,True,True,False,False,True,change_to_right,0.999001,2.5853579044342,669,3,NA,False,True,
swerve_left,True,False,False,True,True,True,False,False,True,cruise,0.999001,2.58203983306885,669,3,NA,False,True,
swerve_left,True,False,False,True,True,True,False,False,True,swerve_left,1,2.58392405509949,669,4,NA,False,True,
swerve_left,True,True,False,True,True,True,False,False,True,keep,0.000999,2.5661518573761,670,1,0,False,False,*
swerve_left,True,True,False,True,True,True,False,False,True,swerve_right,0.000999,2.58859181404114,670,1,0,False,False,
swerve_left,True,True,False,True,True,True,False,False,True,change_to_left,0.999001,2.61307883262634,670,2,NA,False,True,
swerve_left,True,True,False,True,True,True,False,False,True,change_to_right,0.999001,2.58763957023621,670,2,NA,False,True,
swerve_left,True,True,False,True,True,True,False,False,True,cruise,0.999001,2.58313035964966,670,2,NA,False,True,
swerve_left,True,True,False,True,True,True,False,False,True,swerve_left,1,2.57861995697022,670,3,NA,False,True,
swerve_left,True,False,True,True,True,True,False,False,True,cruise,0.000999,2.58907890319824,671,1,0,False,False,*
swerve_left,True,False,True,True,True,True,False,False,True,keep,0.5,2.59208798408508,671,2,NA,False,False,
swerve_left,True,False,True,True,True,True,False,False,True,swerve_right,0.5,2.59831690788269,671,2,NA,False,False,
swerve_left,True,False,True,True,True,True,False,False,True,change_to_left,0.999001,2.58725428581238,671,3,NA,False,True,
swerve_left,True,False,True,True,True,True,False,False,True,change_to_right,0.999001,2.5914101600647,671,3,NA,False,True,
swerve_left,True,False,True,True,True,True,False,False,True,swerve_left,1,2.59135222434998,671,4,NA,False,True,
swerve_left,True,True,True,True,True,True,False,False,True,cruise,0.000999,2.58785676956177,672,1,0,False,False,
swerve_left,True,True,True,True,True,True,False,False,True,swerve_right,0.000999,2.59650778770447,672,1,0,False,False,*
swerve_left,True,True,True,True,True,True,False,False,True,keep,0.5,2.57713198661804,672,2,NA,False,False,
swerve_left,True,True,True,True,True,True,False,False,True,change_to_left,0.999001,2.59127616882324,672,3,NA,False,True,
swerve_left,True,True,True,True,True,True,False,False,True,change_to_right,0.999001,2.61235809326172,672,3,NA,False,True,
swerve_left,True,True,True,True,True,True,False,False,True,swerve_left,1,2.5972170829773,672,4,NA,False,True,
swerve_left,True,False,False,False,False,False,True,False,True,keep,0.000999,2.57481670379639,673,1,0,False,False,
swerve_left,True,False,False,False,False,False,True,False,True,swerve_right,0.000999,2.60690236091614,673,1,0,False,False,*
swerve_left,True,False,False,False,False,False,True,False,True,change_to_left,0.999001,2.59654188156128,673,2,NA,False,True,
swerve_left,True,False,False,False,False,False,True,False,True,change_to_right,0.999001,2.59745621681213,673,2,NA,False,True,
swerve_left,True,False,False,False,False,False,True,False,True,cruise,0.999001,2.60375452041626,673,2,NA,False,True,
swerve_left,True,False,False,False,False,False,True,False,True,swerve_left,1,2.5863356590271,673,3,NA,False,True,
swerve_left,True,True,False,False,False,False,True,False,True,keep,0.000999,2.57112050056458,674,1,0,False,False,
swerve_left,True,True,False,False,False,False,True,False,True,swerve_right,0.000999,2.59488940238953,674,1,0,False,False,*
swerve_left,True,True,False,False,False,False,True,False,True,change_to_left,0.999001,2.58388376235962,674,2,NA,False,True,
swerve_left,True,True,False,False,False,False,True,False,True,change_to_right,0.999001,2.57641172409058,674,2,NA,False,True,
swerve_left,True,True,False,False,False,False,True,False,True,cruise,0.999001,2.59133529663086,674,2,NA,False,True,
swerve_left,True,True,False,False,False,False,True,False,True,swerve_left,1,2.5958137512207,674,3,NA,False,True,
swerve_left,True,False,True,False,False,False,True,False,True,cruise,0.0009989999999999,2.58465790748596,675,1,0,False,False,
swerve_left,True,False,True,False,False,False,True,False,True,keep,0.0009989999999999,2.5682361125946,675,1,0,False,False,*
swerve_left,True,False,True,False,False,False,True,False,True,swerve_right,0.5,2.5876612663269,675,2,NA,False,False,
swerve_left,True,False,True,False,False,False,True,False,True,change_to_left,0.999001,2.59231758117676,675,3,NA,False,True,
swerve_left,True,False,True,False,False,False,True,False,True,change_to_right,0.999001,2.56570863723755,675,3,NA,False,True,
swerve_left,True,False,True,False,False,False,True,False,True,swerve_left,1,2.59700274467468,675,4,NA,False,True,
swerve_left,True,True,True,False,False,False,True,False,True,cruise,0.000999,2.5915310382843,676,1,0,False,False,
swerve_left,True,True,True,False,False,False,True,False,True,keep,0.000999,2.58142709732056,676,1,0,False,False,*
swerve_left,True,True,True,False,False,False,True,False,True,swerve_right,0.000999,2.57272219657898,676,1,0,False,False,
swerve_left,True,True,True,False,False,False,True,False,True,change_to_left,0.999001,2.60450911521912,676,2,NA,False,True,
swerve_left,True,True,True,False,False,False,True,False,True,change_to_right,0.999001,2.58837938308716,676,2,NA,False,True,
swerve_left,True,True,True,False,False,False,True,False,True,swerve_left,1,2.58246445655823,676,3,NA,False,True,
swerve_left,True,False,False,True,False,False,True,False,True,change_to_left,0.0009989999999999,2.58132815361023,677,1,0,False,False,
swerve_left,True,False,False,True,False,False,True,False,True,keep,0.0009989999999999,2.5746533870697,677,1,0,False,False,*
swerve_left,True,False,False,True,False,False,True,False,True,swerve_right,0.0009989999999999,2.58679986000061,677,1,0,False,False,
swerve_left,True,False,False,True,False,False,True,False,True,change_to_right,0.999001,2.6212043762207,677,2,NA,False,True,
swerve_left,True,False,False,True,False,False,True,False,True,cruise,0.999001,2.5828583240509,677,2,NA,False,True,
swerve_left,True,False,False,True,False,False,True,False,True,swerve_left,1,2.58071064949036,677,3,NA,False,True,
swerve_left,True,True,False,True,False,False,True,False,True,change_to_left,0.0009989999999999,2.60510158538818,678,1,0,False,False,
swerve_left,True,True,False,True,False,False,True,False,True,keep,0.0009989999999999,2.59294271469116,678,1,0,False,False,*
swerve_left,True,True,False,True,False,False,True,False,True,swerve_right,0.0009989999999999,2.6048469543457,678,1,0,False,False,
swerve_left,True,True,False,True,False,False,True,False,True,change_to_right,0.999001,2.58153438568115,678,2,NA,False,True,
swerve_left,True,True,False,True,False,False,True,False,True,cruise,0.999001,2.58738160133362,678,2,NA,False,True,
swerve_left,True,True,False,True,False,False,True,False,True,swerve_left,1,2.57563519477844,678,3,NA,False,True,
swerve_left,True,False,True,True,False,False,True,False,True,change_to_left,0.000999,2.58365345001221,679,1,0,False,False,*
swerve_left,True,False,True,True,False,False,True,False,True,cruise,0.000999,2.58365535736084,679,1,0,False,False,
swerve_left,True,False,True,True,False,False,True,False,True,keep,0.000999,2.56934666633606,679,1,0,False,False,
swerve_left,True,False,True,True,False,False,True,False,True,swerve_right,0.5,2.56945466995239,679,2,NA,False,False,
swerve_left,True,False,True,True,False,False,True,False,True,change_to_right,0.999001,2.59690594673157,679,3,NA,False,True,
swerve_left,True,False,True,True,False,False,True,False,True,swerve_left,1,2.56952095031738,679,4,NA,False,True,
swerve_left,True,True,True,True,False,False,True,False,True,change_to_left,0.000999,2.59776759147644,680,1,0,False,False,
swerve_left,True,True,True,True,False,False,True,False,True,cruise,0.000999,2.58736729621887,680,1,0,False,False,*
swerve_left,True,True,True,True,False,False,True,False,True,keep,0.000999,2.57037878036499,680,1,0,False,False,
swerve_left,True,True,True,True,False,False,True,False,True,swerve_right,0.000999,2.57573080062866,680,1,0,False,False,
swerve_left,True,True,True,True,False,False,True,False,True,change_to_right,0.999001,2.60117387771606,680,2,NA,False,True,
swerve_left,True,True,True,True,False,False,True,False,True,swerve_left,1,2.58230376243591,680,3,NA,False,True,
swerve_left,True,False,False,False,True,False,True,False,True,keep,0.000999,2.5654616355896,681,1,3,False,False,*
swerve_left,True,False,False,False,True,False,True,False,True,swerve_right,0.000999,2.60081696510315,681,1,3,False,False,
swerve_left,True,False,False,False,True,False,True,False,True,change_to_left,0.999001,2.58954644203186,681,2,NA,False,True,
swerve_left,True,False,False,False,True,False,True,False,True,change_to_right,0.999001,2.58230352401733,681,2,NA,False,True,
swerve_left,True,False,False,False,True,False,True,False,True,cruise,0.999001,2.5793559551239,681,2,NA,False,True,
swerve_left,True,False,False,False,True,False,True,False,True,swerve_left,1,2.58490467071533,681,3,NA,False,True,
swerve_left,True,True,False,False,True,False,True,False,True,keep,0.000999,2.57398509979248,682,1,5,False,False,*
swerve_left,True,True,False,False,True,False,True,False,True,swerve_right,0.000999,2.58863091468811,682,1,5,False,False,
swerve_left,True,True,False,False,True,False,True,False,True,change_to_left,0.999001,2.59704256057739,682,2,NA,False,True,
swerve_left,True,True,False,False,True,False,True,False,True,change_to_right,0.999001,2.57326579093933,682,2,NA,False,True,
swerve_left,True,True,False,False,True,False,True,False,True,cruise,0.999001,2.59667825698853,682,2,NA,False,True,
swerve_left,True,True,False,False,True,False,True,False,True,swerve_left,1,2.58239412307739,682,3,NA,False,True,
swerve_left,True,False,True,False,True,False,True,False,True,cruise,0.000999,2.58434009552002,683,1,0,False,False,
swerve_left,True,False,True,False,True,False,True,False,True,keep,0.000999,2.58835434913635,683,1,0,False,False,*
swerve_left,True,False,True,False,True,False,True,False,True,swerve_right,0.5,2.58674931526184,683,2,NA,False,False,
swerve_left,True,False,True,False,True,False,True,False,True,change_to_left,0.999001,2.58021354675293,683,3,NA,False,True,
swerve_left,True,False,True,False,True,False,True,False,True,change_to_right,0.999001,2.57605981826782,683,3,NA,False,True,
swerve_left,True,False,True,False,True,False,True,False,True,swerve_left,1,2.58032321929932,683,4,NA,False,True,
swerve_left,True,True,True,False,True,False,True,False,True,cruise,0.000999,2.59104871749878,684,1,2,False,False,*
swerve_left,True,True,True,False,True,False,True,False,True,keep,0.000999,2.56885552406311,684,1,2,False,False,
swerve_left,True,True,True,False,True,False,True,False,True,swerve_right,0.000999,2.5880880355835,684,1,2,False,False,
swerve_left,True,True,True,False,True,False,True,False,True,change_to_left,0.999001,2.59723401069641,684,2,NA,False,True,
swerve_left,True,True,True,False,True,False,True,False,True,change_to_right,0.999001,2.56183624267578,684,2,NA,False,True,
swerve_left,True,True,True,False,True,False,True,False,True,swerve_left,1,2.58680558204651,684,3,NA,False,True,
swerve_left,True,False,False,True,True,False,True,False,True,change_to_left,0.0009989999999999,2.60089182853699,685,1,1,False,False,*
swerve_left,True,False,False,True,True,False,True,False,True,keep,0.0009989999999999,2.56615591049194,685,1,1,False,False,
swerve_left,True,False,False,True,True,False,True,False,True,swerve_right,0.5,2.57878518104553,685,2,NA,False,False,
swerve_left,True,False,False,True,True,False,True,False,True,change_to_right,0.999001,2.58791923522949,685,3,NA,False,True,
swerve_left,True,False,False,True,True,False,True,False,True,cruise,0.999001,2.60153150558472,685,3,NA,False,True,
swerve_left,True,False,False,True,True,False,True,False,True,swerve_left,1,2.57662725448608,685,4,NA,False,True,
swerve_left,True,True,False,True,True,False,True,False,True,change_to_left,0.000999,2.5976140499115,686,1,34,False,False,
swerve_left,True,True,False,True,True,False,True,False,True,keep,0.000999,2.5791277885437,686,1,34,False,False,*
swerve_left,True,True,False,True,True,False,True,False,True,swerve_right,0.000999,2.58755660057068,686,1,34,False,False,
swerve_left,True,True,False,True,True,False,True,False,True,change_to_right,0.999001,2.58427548408508,686,2,NA,False,True,
swerve_left,True,True,False,True,True,False,True,False,True,cruise,0.999001,2.58945035934448,686,2,NA,False,True,
swerve_left,True,True,False,True,True,False,True,False,True,swerve_left,1,2.59535479545593,686,3,NA,False,True,
swerve_left,True,False,True,True,True,False,True,False,True,change_to_left,0.000999,2.58770537376404,687,1,0,False,False,*
swerve_left,True,False,True,True,True,False,True,False,True,cruise,0.000999,2.59272503852844,687,1,0,False,False,
swerve_left,True,False,True,True,True,False,True,False,True,keep,0.000999,2.59502458572388,687,1,0,False,False,
swerve_left,True,False,True,True,True,False,True,False,True,swerve_right,0.5,2.59577488899231,687,2,NA,False,False,
swerve_left,True,False,True,True,True,False,True,False,True,change_to_right,0.999001,2.56717991828919,687,3,NA,False,True,
swerve_left,True,False,True,True,True,False,True,False,True,swerve_left,1,2.58759593963623,687,4,NA,False,True,
swerve_left,True,True,True,True,True,False,True,False,True,change_to_left,0.000999,2.59472274780273,688,1,7,False,False,
swerve_left,True,True,True,True,True,False,True,False,True,cruise,0.000999,2.59134984016419,688,1,7,False,False,*
swerve_left,True,True,True,True,True,False,True,False,True,keep,0.000999,2.56366062164307,688,1,7,False,False,
swerve_left,True,True,True,True,True,False,True,False,True,swerve_right,0.000999,2.56908369064331,688,1,7,False,False,
swerve_left,True,True,True,True,True,False,True,False,True,change_to_right,0.999001,2.57122921943665,688,2,NA,False,True,
swerve_left,True,True,True,True,True,False,True,False,True,swerve_left,1,2.58084106445313,688,3,NA,False,True,
swerve_left,True,False,False,False,False,True,True,False,True,keep,0.000999,2.5809326171875,689,1,0,False,False,*
swerve_left,True,False,False,False,False,True,True,False,True,swerve_right,0.000999,2.60324048995972,689,1,0,False,False,
swerve_left,True,False,False,False,False,True,True,False,True,change_to_left,0.999001,2.58988237380981,689,2,NA,False,True,
swerve_left,True,False,False,False,False,True,True,False,True,change_to_right,0.999001,2.58239531517029,689,2,NA,False,True,
swerve_left,True,False,False,False,False,True,True,False,True,cruise,0.999001,2.56261515617371,689,2,NA,False,True,
swerve_left,True,False,False,False,False,True,True,False,True,swerve_left,1,2.61980628967285,689,3,NA,False,True,
swerve_left,True,True,False,False,False,True,True,False,True,keep,0.000999,2.5710244178772,690,1,2,False,False,*
swerve_left,True,True,False,False,False,True,True,False,True,swerve_right,0.000999,2.5709764957428,690,1,2,False,False,
swerve_left,True,True,False,False,False,True,True,False,True,change_to_left,0.999001,2.59364461898804,690,2,NA,False,True,
swerve_left,True,True,False,False,False,True,True,False,True,change_to_right,0.999001,2.58420896530151,690,2,NA,False,True,
swerve_left,True,True,False,False,False,True,True,False,True,cruise,0.999001,2.60246920585632,690,2,NA,False,True,
swerve_left,True,True,False,False,False,True,True,False,True,swerve_left,1,2.57049703598022,690,3,NA,False,True,
swerve_left,True,False,True,False,False,True,True,False,True,cruise,0.000999,2.58476781845093,691,1,0,False,False,*
swerve_left,True,False,True,False,False,True,True,False,True,keep,0.000999,2.55302286148071,691,1,0,False,False,
swerve_left,True,False,True,False,False,True,True,False,True,swerve_right,0.5,2.59488892555237,691,2,NA,False,False,
swerve_left,True,False,True,False,False,True,True,False,True,change_to_left,0.999001,2.58489894866943,691,3,NA,False,True,
swerve_left,True,False,True,False,False,True,True,False,True,change_to_right,0.999001,2.57817316055298,691,3,NA,False,True,
swerve_left,True,False,True,False,False,True,True,False,True,swerve_left,1,2.58364367485046,691,4,NA,False,True,
swerve_left,True,True,True,False,False,True,True,False,True,cruise,0.000999,2.60414958000183,692,1,0,False,False,
swerve_left,True,True,True,False,False,True,True,False,True,keep,0.000999,2.57634687423706,692,1,0,False,False,*
swerve_left,True,True,True,False,False,True,True,False,True,swerve_right,0.000999,2.57961964607239,692,1,0,False,False,
swerve_left,True,True,True,False,False,True,True,False,True,change_to_left,0.999001,2.59179759025574,692,2,NA,False,True,
swerve_left,True,True,True,False,False,True,True,False,True,change_to_right,0.999001,2.58578991889954,692,2,NA,False,True,
swerve_left,True,True,True,False,False,True,True,False,True,swerve_left,1,2.59607625007629,692,3,NA,False,True,
swerve_left,True,False,False,True,False,True,True,False,True,change_to_left,0.0009989999999999,2.61841511726379,693,1,0,False,False,
swerve_left,True,False,False,True,False,True,True,False,True,keep,0.0009989999999999,2.56926131248474,693,1,0,False,False,*
swerve_left,True,False,False,True,False,True,True,False,True,swerve_right,0.0009989999999999,2.58125901222229,693,1,0,False,False,
swerve_left,True,False,False,True,False,True,True,False,True,change_to_right,0.999001,2.60694718360901,693,2,NA,False,True,
swerve_left,True,False,False,True,False,True,True,False,True,cruise,0.999001,2.58401894569397,693,2,NA,False,True,
swerve_left,True,False,False,True,False,True,True,False,True,swerve_left,1,2.58270049095154,693,3,NA,False,True,
swerve_left,True,True,False,True,False,True,True,False,True,change_to_left,0.000999,2.59532999992371,694,1,37,False,False,
swerve_left,True,True,False,True,False,True,True,False,True,keep,0.000999,2.58414268493652,694,1,37,False,False,*
swerve_left,True,True,False,True,False,True,True,False,True,swerve_right,0.000999,2.58575820922852,694,1,37,False,False,
swerve_left,True,True,False,True,False,True,True,False,True,change_to_right,0.999001,2.57295513153076,694,2,NA,False,True,
swerve_left,True,True,False,True,False,True,True,False,True,cruise,0.999001,2.58920836448669,694,2,NA,False,True,
swerve_left,True,True,False,True,False,True,True,False,True,swerve_left,1,2.59071803092957,694,3,NA,False,True,
swerve_left,True,False,True,True,False,True,True,False,True,change_to_left,0.0009989999999999,2.60105681419373,695,1,0,False,False,
swerve_left,True,False,True,True,False,True,True,False,True,cruise,0.0009989999999999,2.5897114276886,695,1,0,False,False,
swerve_left,True,False,True,True,False,True,True,False,True,keep,0.0009989999999999,2.56877255439758,695,1,0,False,False,*
swerve_left,True,False,True,True,False,True,True,False,True,swerve_right,0.5,2.59342002868652,695,2,NA,False,False,
swerve_left,True,False,True,True,False,True,True,False,True,change_to_right,0.999001,2.59096074104309,695,3,NA,False,True,
swerve_left,True,False,True,True,False,True,True,False,True,swerve_left,1,2.58830261230469,695,4,NA,False,True,
swerve_left,True,True,True,True,False,True,True,False,True,change_to_left,0.0009989999999999,2.5906834602356,696,1,25,False,False,
swerve_left,True,True,True,True,False,True,True,False,True,cruise,0.0009989999999999,2.58520317077637,696,1,25,False,False,*
swerve_left,True,True,True,True,False,True,True,False,True,keep,0.0009989999999999,2.57020688056946,696,1,25,False,False,
swerve_left,True,True,True,True,False,True,True,False,True,swerve_right,0.0009989999999999,2.59039402008057,696,1,25,False,False,
swerve_left,True,True,True,True,False,True,True,False,True,change_to_right,0.999001,2.58242869377136,696,2,NA,False,True,
swerve_left,True,True,True,True,False,True,True,False,True,swerve_left,1,2.59668564796448,696,3,NA,False,True,
swerve_left,True,False,False,False,True,True,True,False,True,keep,0.0009989999999999,2.57880711555481,697,1,0,False,False,*
swerve_left,True,False,False,False,True,True,True,False,True,swerve_right,0.5,2.57857394218445,697,2,NA,False,False,
swerve_left,True,False,False,False,True,True,True,False,True,change_to_left,0.999001,2.57206559181213,697,3,NA,False,True,
swerve_left,True,False,False,False,True,True,True,False,True,change_to_right,0.999001,2.60259604454041,697,3,NA,False,True,
